-0.0602686	0.413393
0.199789	0.370581
0.342033	0.730066
0.254696	0.42896
-0.0558735	0.477344
-0.0355051	0.33074
-0.162066	0.425024
0.0686147	0.361935
-0.0388202	0.426294
-0.0769742	0.360882
-0.190101	0.433232
-0.0930037	0.34401
0.111669	0.443156
-0.144192	0.701172
0.00242242	0.386649
-0.0233406	0.295805
-0.06745	0.494839
-0.125447	0.54152
0.0252617	0.423986
-0.197278	0.622754
0.070316	0.468987
0.0252715	0.382437
-0.09497	0.309959
-0.135186	0.28492
-0.164209	0.415707
0.110126	0.315595
-0.0548552	0.294897
-0.096145	0.343809
-0.122002	0.408435
0.00180203	0.514744
-0.0269154	0.261264
0.0699772	0.417374
0.0388863	0.398703
0.0639547	0.485193
-0.0128364	0.781123
0.00721693	0.49397
0.150335	0.347637
0.174505	0.450937
0.146063	0.371416
0.00739183	0.57867
0.0262725	0.538966
-0.108148	0.530432
-0.00611844	0.46448
0.119522	0.39979
0.089768	0.57108
-0.215991	0.496672
-0.201744	0.499035
-0.14399	0.477385
-0.119795	0.596872
-0.143261	0.425039
-0.0663363	0.478724
-0.122817	0.893796
0.106932	0.697789
0.006085	0.444988
-0.256665	0.46949
-0.16514	0.831858
-0.31867	0.628226
-0.144146	0.542585
0.0810015	0.497538
-0.124932	0.813392
-0.0351744	0.594392
0.0574157	0.437026
0.0140754	0.349776
0.0610117	0.433454
0.0104437	0.362331
-0.458847	0.771583
-0.291243	0.466735
0.100831	0.418842
0.295209	0.542526
0.291113	0.507208
0.216293	0.567722
0.0577457	0.341875
-0.00453073	0.400375
0.150377	0.52237
0.112114	0.529304
0.362875	0.422527
-0.00786648	0.363774
0.169841	0.324434
-0.124822	0.325292
0.0402773	0.363272
0.0588241	0.337749
0.193818	0.366515
0.207528	0.564959
0.151646	0.587986
0.0649594	0.493265
0.0966996	0.445725
0.168029	0.651721
0.168365	0.454081
0.0200661	0.379315
0.0308883	0.69485
0.0880755	0.501522
0.246042	0.526369
0.180561	0.485146
0.0623625	0.678576
0.0521958	0.533304
-0.0813533	0.492404
-0.0294765	0.324863
0.255491	0.425957
0.314148	0.706805
0.0305602	0.545332
-0.131163	0.443411
0.074878	0.527026
0.0142812	0.584775
0.162918	0.766658
0.115528	0.400345
0.194584	0.389503
0.104616	0.478173
0.218084	0.693807
0.116927	0.48522
0.0269449	0.373519
0.0625749	0.445992
0.0705061	0.515237
0.122016	0.60029
0.120628	0.354902
0.0788839	0.371326
